IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.48
47.245.84.155,2052,2052,false,SIN,Asia Pacific,Singapore,6,9.48
47.245.59.244,2095,2095,false,NRT,Asia Pacific,Tokyo,72,9.48
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,9.48
47.74.43.95,2052,2052,false,NRT,Asia Pacific,Tokyo,91,9.47
47.91.21.149,2082,2082,false,NRT,Asia Pacific,Tokyo,77,9.47
8.219.248.170,2053,2053,true,SIN,Asia Pacific,Singapore,49,9.47
47.236.123.218,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.47
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,16,9.47
47.245.52.165,2095,2095,false,NRT,Asia Pacific,Tokyo,88,9.47
47.245.39.28,2083,2083,true,NRT,Asia Pacific,Tokyo,135,9.46
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.46
47.74.35.220,2087,2087,true,NRT,Asia Pacific,Tokyo,155,9.46
8.219.74.35,2087,2087,true,SIN,Asia Pacific,Singapore,97,9.46
47.74.12.139,2096,2096,true,NRT,Asia Pacific,Tokyo,130,9.46
47.236.144.156,2087,2087,true,SIN,Asia Pacific,Singapore,101,9.46
47.74.0.183,8080,8080,false,NRT,Asia Pacific,Tokyo,77,9.45
47.74.52.188,2096,2096,true,NRT,Asia Pacific,Tokyo,193,9.45
8.209.246.24,2053,2053,true,NRT,Asia Pacific,Tokyo,136,9.45
47.245.33.163,2095,2095,false,NRT,Asia Pacific,Tokyo,79,9.45
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,122,9.45
8.222.193.208,2052,2052,false,SIN,Asia Pacific,Singapore,4,9.45
47.245.56.207,2083,2083,true,NRT,Asia Pacific,Tokyo,121,9.45
8.219.121.24,2053,2053,true,SIN,Asia Pacific,Singapore,116,9.45
8.219.206.53,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.45
47.245.110.13,80,80,false,SIN,Asia Pacific,Singapore,8,9.44
47.245.56.50,8080,8080,false,NRT,Asia Pacific,Tokyo,93,9.44
8.219.56.205,80,80,false,SIN,Asia Pacific,Singapore,6,9.44
47.74.26.132,8880,8880,false,NRT,Asia Pacific,Tokyo,84,9.44
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,109,9.44
8.222.236.229,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.44
47.245.86.18,2083,2083,true,SIN,Asia Pacific,Singapore,95,9.44
47.91.18.207,2087,2087,true,NRT,Asia Pacific,Tokyo,111,9.44
47.236.21.51,2083,2083,true,SIN,Asia Pacific,Singapore,58,9.44
8.219.148.161,2087,2087,true,SIN,Asia Pacific,Singapore,90,9.44
47.74.4.47,2052,2052,false,NRT,Asia Pacific,Tokyo,90,9.44
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,162,9.44
8.219.77.222,2096,2096,true,SIN,Asia Pacific,Singapore,175,9.44
8.219.112.75,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.43
8.219.67.133,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.43
47.245.59.243,8880,8880,false,NRT,Asia Pacific,Tokyo,84,9.43
47.236.233.166,8080,8080,false,SIN,Asia Pacific,Singapore,41,9.43
47.245.26.167,8080,8080,false,NRT,Asia Pacific,Tokyo,76,9.43
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,54,9.43
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,9.43
47.74.4.47,80,80,false,NRT,Asia Pacific,Tokyo,72,9.43
47.245.7.212,8880,8880,false,NRT,Asia Pacific,Tokyo,90,9.42
47.236.103.153,8443,8443,true,SIN,Asia Pacific,Singapore,133,9.42
8.219.175.127,8443,8443,true,SIN,Asia Pacific,Singapore,143,9.42
47.74.15.117,2083,2083,true,NRT,Asia Pacific,Tokyo,141,9.42
47.245.6.9,2082,2082,false,HKG,Asia Pacific,Hong Kong,160,9.42
47.74.13.200,2087,2087,true,NRT,Asia Pacific,Tokyo,208,9.42
8.219.249.38,8880,8880,false,SIN,Asia Pacific,Singapore,17,9.42
47.245.42.210,2053,2053,true,NRT,Asia Pacific,Tokyo,80,9.42
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,322,9.42
47.236.130.95,80,80,false,SIN,Asia Pacific,Singapore,5,9.42
47.236.194.67,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.41
47.245.32.215,2083,2083,true,NRT,Asia Pacific,Tokyo,92,9.41
8.218.211.17,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,9.41
47.74.13.94,2082,2082,false,NRT,Asia Pacific,Tokyo,73,9.41
8.222.187.107,8443,8443,true,SIN,Asia Pacific,Singapore,65,9.41
8.219.174.213,443,443,true,SIN,Asia Pacific,Singapore,158,9.41
47.236.96.141,8080,8080,false,SIN,Asia Pacific,Singapore,16,9.40
47.236.116.182,2095,2095,false,SIN,Asia Pacific,Singapore,60,9.40
8.219.78.222,80,80,false,SIN,Asia Pacific,Singapore,14,9.40
47.236.198.189,2096,2096,true,SIN,Asia Pacific,Singapore,275,9.40
47.74.4.47,2053,2053,true,NRT,Asia Pacific,Tokyo,214,9.40
47.74.49.62,2086,2086,false,NRT,Asia Pacific,Tokyo,80,9.40
8.209.200.73,2096,2096,true,NRT,Asia Pacific,Tokyo,108,9.40
47.91.16.214,8880,8880,false,NRT,Asia Pacific,Tokyo,103,9.39
8.219.137.50,2083,2083,true,SIN,Asia Pacific,Singapore,67,9.39
47.236.99.131,2083,2083,true,SIN,Asia Pacific,Singapore,150,9.39
8.219.126.3,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.39
8.222.188.56,2053,2053,true,SIN,Asia Pacific,Singapore,136,9.38
8.219.77.91,2083,2083,true,SIN,Asia Pacific,Singapore,69,9.38
8.219.73.21,2096,2096,true,SIN,Asia Pacific,Singapore,96,9.38
47.245.4.22,2095,2095,false,HKG,Asia Pacific,Hong Kong,156,9.38
47.245.37.89,2086,2086,false,NRT,Asia Pacific,Tokyo,72,9.38
47.74.0.183,2086,2086,false,NRT,Asia Pacific,Tokyo,76,9.38
47.74.23.99,2096,2096,true,NRT,Asia Pacific,Tokyo,125,9.38
47.245.4.22,80,0,false,HKG,Asia Pacific,Hong Kong,145,9.38
8.222.224.163,8443,8443,true,SIN,Asia Pacific,Singapore,145,9.37
8.219.209.14,2087,2087,true,SIN,Asia Pacific,Singapore,51,9.37
8.219.178.101,2053,2053,true,SIN,Asia Pacific,Singapore,58,9.36
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.36
8.222.219.34,2083,2083,true,SIN,Asia Pacific,Singapore,179,9.36
8.219.129.38,2087,2087,true,SIN,Asia Pacific,Singapore,101,9.36
47.236.249.41,2086,2086,false,SIN,Asia Pacific,Singapore,8,9.36
8.219.196.117,2082,2082,false,SIN,Asia Pacific,Singapore,14,9.36
47.236.161.155,80,80,false,SIN,Asia Pacific,Singapore,9,9.36
8.219.121.87,8443,8443,true,SIN,Asia Pacific,Singapore,108,9.36
47.74.13.66,2087,2087,true,NRT,Asia Pacific,Tokyo,130,9.36
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,53,9.36
47.236.161.155,2086,2086,false,SIN,Asia Pacific,Singapore,25,9.36
47.245.40.161,2083,2083,true,NRT,Asia Pacific,Tokyo,177,9.35
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,9.35
47.74.37.50,2096,2096,true,NRT,Asia Pacific,Tokyo,134,9.35
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,94,9.35
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,205,9.35
8.219.107.135,2053,2053,true,SIN,Asia Pacific,Singapore,48,9.35
47.236.93.176,2087,2087,true,SIN,Asia Pacific,Singapore,7,9.35
47.236.5.223,2096,2096,true,SIN,Asia Pacific,Singapore,138,9.35
8.222.237.131,2087,2087,true,SIN,Asia Pacific,Singapore,126,9.35
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,9,9.35
8.222.240.47,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.34
8.222.168.155,2083,2083,true,SIN,Asia Pacific,Singapore,110,9.34
47.236.169.15,2083,2083,true,SIN,Asia Pacific,Singapore,197,9.34
8.219.237.250,8080,8080,false,SIN,Asia Pacific,Singapore,5,9.34
8.219.93.5,80,80,false,SIN,Asia Pacific,Singapore,18,9.34
8.219.56.205,8880,8880,false,SIN,Asia Pacific,Singapore,19,9.33
8.219.178.225,2096,2096,true,SIN,Asia Pacific,Singapore,103,9.33
8.219.112.75,8080,8080,false,SIN,Asia Pacific,Singapore,18,9.33
8.219.55.31,2082,2082,false,NRT,Asia Pacific,Tokyo,92,9.33
8.219.233.6,8880,8880,false,SIN,Asia Pacific,Singapore,23,9.33
8.222.219.34,8443,8443,true,SIN,Asia Pacific,Singapore,120,9.32
8.222.191.158,2095,2095,false,SIN,Asia Pacific,Singapore,13,9.32
47.74.34.38,80,80,false,NRT,Asia Pacific,Tokyo,93,9.32
8.222.145.110,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.32
47.236.150.109,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.32
8.219.103.57,443,443,true,SIN,Asia Pacific,Singapore,115,9.32
47.74.26.196,2083,2083,true,HKG,Asia Pacific,Hong Kong,240,9.32
47.245.37.89,2086,2086,false,NRT,Asia Pacific,Tokyo,73,9.32
47.245.37.89,80,80,false,NRT,Asia Pacific,Tokyo,73,9.32
8.222.198.105,2052,2052,false,SIN,Asia Pacific,Singapore,3,9.31
8.222.255.15,443,443,true,SIN,Asia Pacific,Singapore,146,9.31
47.91.10.228,80,80,false,NRT,Asia Pacific,Tokyo,83,9.31
47.245.34.140,2086,2086,false,NRT,Asia Pacific,Tokyo,78,9.31
8.222.238.141,2053,2053,true,SIN,Asia Pacific,Singapore,68,9.30
47.74.5.99,2083,2083,true,NRT,Asia Pacific,Tokyo,112,9.30
8.219.99.8,2083,2083,true,SIN,Asia Pacific,Singapore,73,9.30
47.245.80.39,2087,2087,true,SIN,Asia Pacific,Singapore,156,9.30
47.74.15.117,2053,2053,true,NRT,Asia Pacific,Tokyo,128,9.30
47.245.12.179,2095,2095,false,NRT,Asia Pacific,Tokyo,76,9.30
8.219.72.51,80,80,false,SIN,Asia Pacific,Singapore,12,9.30
47.236.149.107,2083,2083,true,SIN,Asia Pacific,Singapore,265,9.30
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.29
8.219.12.152,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.29
47.245.56.121,2095,2095,false,NRT,Asia Pacific,Tokyo,75,9.29
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,22,9.29
8.219.107.135,2086,2086,false,SIN,Asia Pacific,Singapore,34,9.29
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,93,9.29
8.222.214.13,2086,2086,false,SIN,Asia Pacific,Singapore,8,9.28
47.236.71.226,2082,2082,false,SIN,Asia Pacific,Singapore,19,9.28
8.222.160.61,8080,8080,false,SIN,Asia Pacific,Singapore,39,9.28
47.91.14.62,2053,2053,true,NRT,Asia Pacific,Tokyo,114,9.28
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,31,9.28
47.236.83.196,2087,2087,true,SIN,Asia Pacific,Singapore,1007,9.27
47.245.90.176,8443,8443,true,SIN,Asia Pacific,Singapore,127,9.27
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,9.27
8.222.212.219,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.27
47.236.150.109,8880,8880,false,SIN,Asia Pacific,Singapore,27,9.26
8.219.65.191,2087,2087,true,SIN,Asia Pacific,Singapore,99,9.26
8.219.145.245,2096,2096,true,SIN,Asia Pacific,Singapore,127,9.26
47.236.147.146,2096,2096,true,SIN,Asia Pacific,Singapore,149,9.26
8.219.77.91,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.26
8.222.211.16,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.26
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,116,9.26
8.222.253.235,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.26
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,123,9.25
8.219.121.24,2053,2053,true,SIN,Asia Pacific,Singapore,109,9.25
47.74.27.94,8443,8443,true,NRT,Asia Pacific,Tokyo,220,9.25
47.74.54.33,2083,2083,true,NRT,Asia Pacific,Tokyo,149,9.25
8.219.194.170,8443,8443,true,SIN,Asia Pacific,Singapore,153,9.25
8.222.213.221,2083,2083,true,SIN,Asia Pacific,Singapore,193,9.25
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.24
8.219.1.92,8443,8443,true,SIN,Asia Pacific,Singapore,79,9.24
8.219.115.215,2083,2083,true,SIN,Asia Pacific,Singapore,122,9.24
47.74.22.171,2082,2082,false,NRT,Asia Pacific,Tokyo,85,9.24
47.74.37.50,8080,8080,false,NRT,Asia Pacific,Tokyo,75,9.24
47.74.45.143,2082,2082,false,NRT,Asia Pacific,Tokyo,79,9.24
47.245.38.233,2052,2052,false,NRT,Asia Pacific,Tokyo,77,9.24
47.74.35.109,2096,2096,true,NRT,Asia Pacific,Tokyo,143,9.23
8.209.255.195,2086,2086,false,HKG,Asia Pacific,Hong Kong,153,9.23
8.222.229.22,2083,2083,true,SIN,Asia Pacific,Singapore,91,9.23
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,29,9.23
47.236.145.85,2052,2052,false,SIN,Asia Pacific,Singapore,38,9.23
8.219.151.193,2087,2087,true,SIN,Asia Pacific,Singapore,118,9.23
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,34,9.23
8.219.6.157,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.22
47.245.37.12,2095,0,false,NRT,Asia Pacific,Tokyo,88,9.22
8.219.115.215,8443,8443,true,SIN,Asia Pacific,Singapore,124,9.22
47.245.33.82,8443,8443,true,NRT,Asia Pacific,Tokyo,214,9.22
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,96,9.22
47.74.34.119,2095,2095,false,NRT,Asia Pacific,Tokyo,74,9.22
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,51,9.21
47.74.0.183,2053,2053,true,NRT,Asia Pacific,Tokyo,159,9.21
47.74.26.192,2086,2086,false,NRT,Asia Pacific,Tokyo,73,9.21
47.245.118.197,80,80,false,SIN,Asia Pacific,Singapore,18,9.21
47.74.34.119,8080,8080,false,NRT,Asia Pacific,Tokyo,73,9.20
8.219.13.143,8080,8080,false,SIN,Asia Pacific,Singapore,11,9.20
47.245.52.240,8880,8880,false,NRT,Asia Pacific,Tokyo,88,9.20
8.218.158.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,9.20
47.74.49.62,8880,8880,false,NRT,Asia Pacific,Tokyo,84,9.20
47.236.82.218,2087,2087,true,SIN,Asia Pacific,Singapore,94,9.20
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,9.20
47.74.16.67,2053,2053,true,NRT,Asia Pacific,Tokyo,96,9.20
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,11,9.20
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,15,9.20
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,94,9.19
47.74.27.94,2096,2096,true,NRT,Asia Pacific,Tokyo,197,9.19
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,9.19
8.210.3.24,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,9.19
8.219.73.188,8443,8443,true,SIN,Asia Pacific,Singapore,75,9.19
47.236.163.221,2096,2096,true,SIN,Asia Pacific,Singapore,76,9.19
8.218.146.204,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,9.19
8.219.170.232,2087,2087,true,SIN,Asia Pacific,Singapore,107,9.18
47.245.41.84,2053,2053,true,NRT,Asia Pacific,Tokyo,128,9.18
8.219.73.21,8880,8880,false,SIN,Asia Pacific,Singapore,7,9.18
47.74.35.220,8443,8443,true,NRT,Asia Pacific,Tokyo,166,9.18
47.91.2.5,2095,2095,false,NRT,Asia Pacific,Tokyo,72,9.18
47.245.33.158,8080,8080,false,NRT,Asia Pacific,Tokyo,76,9.18
47.236.169.236,2096,2096,true,SIN,Asia Pacific,Singapore,155,9.17
8.219.60.130,8080,8080,false,SIN,Asia Pacific,Singapore,30,9.17
8.219.102.252,8080,8080,false,SIN,Asia Pacific,Singapore,24,9.17
8.222.137.178,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.17
8.219.82.177,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.17
8.219.145.245,2095,2095,false,SIN,Asia Pacific,Singapore,14,9.17
47.74.13.200,2096,2096,true,NRT,Asia Pacific,Tokyo,157,9.17
47.236.123.218,80,80,false,SIN,Asia Pacific,Singapore,16,9.17
8.219.61.52,2087,2087,true,SIN,Asia Pacific,Singapore,94,9.17
47.236.94.109,2083,2083,true,SIN,Asia Pacific,Singapore,73,9.16
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,118,9.16
8.219.154.107,2083,2083,true,SIN,Asia Pacific,Singapore,94,9.16
8.222.226.15,443,443,true,SIN,Asia Pacific,Singapore,75,9.16
47.74.22.171,2096,2096,true,NRT,Asia Pacific,Tokyo,231,9.16
8.219.208.69,2053,2053,true,SIN,Asia Pacific,Singapore,92,9.16
8.219.122.55,2096,2096,true,SIN,Asia Pacific,Singapore,103,9.16
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,9.16
47.236.21.51,2086,2086,false,SIN,Asia Pacific,Singapore,20,9.16
47.236.172.41,2083,2083,true,SIN,Asia Pacific,Singapore,203,9.16
47.236.169.15,2053,2053,true,SIN,Asia Pacific,Singapore,70,9.15
47.236.88.85,2096,2096,true,SIN,Asia Pacific,Singapore,137,9.15
47.74.16.255,2083,2083,true,NRT,Asia Pacific,Tokyo,115,9.15
47.74.22.171,2095,2095,false,NRT,Asia Pacific,Tokyo,77,9.15
8.222.244.192,2087,2087,true,SIN,Asia Pacific,Singapore,53,9.15
8.219.63.66,2052,2052,false,SIN,Asia Pacific,Singapore,49,9.14
47.91.3.179,2086,2086,false,NRT,Asia Pacific,Tokyo,73,9.14
47.236.158.158,2096,2096,true,SIN,Asia Pacific,Singapore,101,9.14
8.219.101.138,8443,8443,true,SIN,Asia Pacific,Singapore,157,9.14
8.219.111.147,2083,2083,true,SIN,Asia Pacific,Singapore,111,9.14
8.219.178.9,2083,2083,true,SIN,Asia Pacific,Singapore,134,9.14
8.219.4.122,2086,2086,false,SIN,Asia Pacific,Singapore,3,9.13
8.219.99.8,8080,8080,false,SIN,Asia Pacific,Singapore,11,9.13
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,9.13
47.74.15.120,8443,8443,true,NRT,Asia Pacific,Tokyo,107,9.13
8.218.156.91,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,9.13
8.222.219.252,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.13
47.74.10.135,2095,2095,false,NRT,Asia Pacific,Tokyo,84,9.13
8.222.221.109,443,443,true,SIN,Asia Pacific,Singapore,127,9.13
47.236.78.57,80,80,false,SIN,Asia Pacific,Singapore,11,9.13
47.245.37.37,2087,2087,true,NRT,Asia Pacific,Tokyo,127,9.13
47.245.56.50,8880,8880,false,NRT,Asia Pacific,Tokyo,97,9.13
47.74.9.174,2083,2083,true,NRT,Asia Pacific,Tokyo,153,9.13
8.222.215.228,8443,8443,true,SIN,Asia Pacific,Singapore,115,9.13
47.245.53.101,80,80,false,NRT,Asia Pacific,Tokyo,74,9.12
47.236.180.51,8443,8443,true,SIN,Asia Pacific,Singapore,95,9.12
47.245.37.89,2087,2087,true,NRT,Asia Pacific,Tokyo,182,9.12
8.219.228.30,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.12
47.236.201.98,2053,2053,true,SIN,Asia Pacific,Singapore,82,9.12
8.222.221.197,2087,2087,true,SIN,Asia Pacific,Singapore,81,9.12
47.236.106.37,2095,2095,false,SIN,Asia Pacific,Singapore,30,9.12
47.236.11.84,443,443,true,SIN,Asia Pacific,Singapore,164,9.12
47.236.125.62,2086,2086,false,NRT,Asia Pacific,Tokyo,97,9.12
47.74.12.139,2082,2082,false,NRT,Asia Pacific,Tokyo,76,9.12
47.74.18.121,2083,2083,true,NRT,Asia Pacific,Tokyo,268,9.12
47.245.52.240,8080,8080,false,NRT,Asia Pacific,Tokyo,81,9.12
47.74.35.109,2095,2095,false,NRT,Asia Pacific,Tokyo,69,9.12
8.219.201.174,2096,2096,true,SIN,Asia Pacific,Singapore,79,9.11
8.219.72.50,2086,2086,false,SIN,Asia Pacific,Singapore,11,9.11
8.222.197.251,2083,2083,true,SIN,Asia Pacific,Singapore,104,9.10
47.91.3.87,2096,2096,true,NRT,Asia Pacific,Tokyo,117,9.10
8.219.63.193,2052,2052,false,SIN,Asia Pacific,Singapore,23,9.10
8.222.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.10
47.236.161.110,8880,8880,false,SIN,Asia Pacific,Singapore,43,9.10
8.219.217.81,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.10
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,38,9.10
8.222.244.123,80,80,false,SIN,Asia Pacific,Singapore,6,9.10
47.74.35.109,8080,8080,false,NRT,Asia Pacific,Tokyo,68,9.10
47.74.54.33,8443,8443,true,NRT,Asia Pacific,Tokyo,116,9.09
8.222.168.234,2087,2087,true,SIN,Asia Pacific,Singapore,72,9.09
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,24,9.09
47.74.34.38,8880,8880,false,NRT,Asia Pacific,Tokyo,76,9.09
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,66,9.09
47.245.40.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,9.09
47.236.121.7,8443,8443,true,SIN,Asia Pacific,Singapore,10,9.09
8.222.252.123,2053,2053,true,SIN,Asia Pacific,Singapore,77,9.09
8.222.164.44,2053,2053,true,SIN,Asia Pacific,Singapore,106,9.08
47.74.15.80,2053,2053,true,NRT,Asia Pacific,Tokyo,136,9.08
47.91.16.198,2086,2086,false,NRT,Asia Pacific,Tokyo,78,9.08
8.219.93.5,2087,2087,true,SIN,Asia Pacific,Singapore,125,9.08
47.245.42.162,8880,8880,false,NRT,Asia Pacific,Tokyo,81,9.08
47.74.52.104,2095,2095,false,NRT,Asia Pacific,Tokyo,83,9.08
8.219.142.229,2083,2083,true,SIN,Asia Pacific,Singapore,107,9.08
47.236.166.76,2053,2053,true,SIN,Asia Pacific,Singapore,132,9.08
47.236.172.41,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.08
47.245.37.29,8080,8080,false,NRT,Asia Pacific,Tokyo,80,9.07
8.219.65.191,2096,2096,true,SIN,Asia Pacific,Singapore,123,9.07
47.91.21.149,80,80,false,NRT,Asia Pacific,Tokyo,76,9.07
8.222.145.110,2053,2053,true,SIN,Asia Pacific,Singapore,80,9.07
47.74.6.16,2095,2095,false,NRT,Asia Pacific,Tokyo,71,9.07
8.219.112.75,2087,2087,true,SIN,Asia Pacific,Singapore,128,9.07
8.222.248.188,2053,2053,true,SIN,Asia Pacific,Singapore,85,9.07
8.222.240.47,2083,2083,true,SIN,Asia Pacific,Singapore,77,9.06
8.222.213.221,2082,2082,false,SIN,Asia Pacific,Singapore,736,9.06
47.245.53.50,80,80,false,NRT,Asia Pacific,Tokyo,74,9.06
8.219.93.85,2053,2053,true,SIN,Asia Pacific,Singapore,104,9.06
8.222.164.44,2096,2096,true,SIN,Asia Pacific,Singapore,144,9.06
47.74.13.66,80,80,false,NRT,Asia Pacific,Tokyo,92,9.06
8.222.144.219,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.06
47.74.0.183,2087,2087,true,NRT,Asia Pacific,Tokyo,201,9.06
47.74.9.174,2087,2087,true,NRT,Asia Pacific,Tokyo,124,9.05
47.74.11.219,8880,8880,false,NRT,Asia Pacific,Tokyo,83,9.05
8.222.160.176,2096,2096,true,SIN,Asia Pacific,Singapore,103,9.05
8.222.254.91,2082,2082,false,SIN,Asia Pacific,Singapore,736,9.05
47.91.2.5,2083,2083,true,NRT,Asia Pacific,Tokyo,100,9.05
47.236.198.189,8443,8443,true,SIN,Asia Pacific,Singapore,110,9.05
47.245.84.124,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.05
8.209.222.31,8080,8080,false,NRT,Asia Pacific,Tokyo,76,9.05
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,9.05
47.236.119.253,2082,2082,false,SIN,Asia Pacific,Singapore,20,9.04
8.210.39.96,80,80,false,HKG,Asia Pacific,Hong Kong,77,9.04
8.217.250.222,2083,2083,true,HKG,Asia Pacific,Hong Kong,102,9.04
8.219.84.214,8880,8880,false,SIN,Asia Pacific,Singapore,18,9.04
8.219.63.66,2087,2087,true,SIN,Asia Pacific,Singapore,91,9.04
8.222.167.147,80,80,false,SIN,Asia Pacific,Singapore,17,9.03
47.236.17.165,2083,2083,true,SIN,Asia Pacific,Singapore,6,9.03
47.245.82.208,2052,2052,false,SIN,Asia Pacific,Singapore,8,9.03
8.218.127.249,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,9.03
8.219.78.222,2052,2052,false,SIN,Asia Pacific,Singapore,10,9.03
47.236.97.58,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.03
47.74.23.99,8080,8080,false,NRT,Asia Pacific,Tokyo,72,9.02
47.245.57.38,2095,2095,false,HKG,Asia Pacific,Hong Kong,148,9.02
47.91.10.241,2052,2052,false,NRT,Asia Pacific,Tokyo,88,9.02
47.245.42.162,2083,2083,true,NRT,Asia Pacific,Tokyo,259,9.02
47.74.6.16,8080,8080,false,NRT,Asia Pacific,Tokyo,72,9.02
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,9.02
47.91.2.165,2052,2052,false,NRT,Asia Pacific,Tokyo,87,9.01
8.219.245.232,80,80,false,SIN,Asia Pacific,Singapore,7,9.01
8.219.77.222,8443,8443,true,SIN,Asia Pacific,Singapore,53,9.01
8.222.254.91,80,80,false,SIN,Asia Pacific,Singapore,12,9.01
47.91.15.247,2096,2096,true,NRT,Asia Pacific,Tokyo,142,9.01
8.219.78.222,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.01
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,9.01
47.236.7.246,2087,2087,true,SIN,Asia Pacific,Singapore,111,9.00
47.74.34.38,2083,2083,true,NRT,Asia Pacific,Tokyo,182,9.00
8.219.193.22,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.00
8.219.90.196,8880,8880,false,SIN,Asia Pacific,Singapore,7,9.00
47.236.179.182,2086,2086,false,SIN,Asia Pacific,Singapore,19,9.00
47.245.37.89,2096,2096,true,NRT,Asia Pacific,Tokyo,238,9.00
8.219.159.232,2087,2087,true,SIN,Asia Pacific,Singapore,75,9.00
8.222.129.245,2082,0,false,SIN,Asia Pacific,Singapore,31,8.99
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,8.99
8.219.113.232,8080,8080,false,SIN,Asia Pacific,Singapore,10,8.99
8.219.60.68,8080,8080,false,SIN,Asia Pacific,Singapore,3,8.99
47.74.26.192,8443,8443,true,NRT,Asia Pacific,Tokyo,212,8.99
